label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
ThankYou,0.6213059425354004,0.740077555179596,1.8936408707759256e-07,0.6418449282646179,0.6655106544494629,0.0005102016148157418,0.6424593329429626,0.5916526317596436,-0.0023915916681289673,0.6239902377128601,0.5400689244270325,-0.004402902442961931,0.600476861000061,0.5288631916046143,-0.008460123091936111,0.6067628264427185,0.5780134201049805,-0.025012023746967316,0.5738345980644226,0.5090293288230896,-0.03564269095659256,0.5525627136230469,0.4696298837661743,-0.040375061333179474,0.534843385219574,0.4386691749095917,-0.0431247316300869,0.5837677121162415,0.6069126725196838,-0.030367588624358177,0.5473856329917908,0.5248178839683533,-0.041589587926864624,0.5245891809463501,0.47457385063171387,-0.04679104685783386,0.5081747174263,0.43622201681137085,-0.05028970167040825,0.564508855342865,0.6403063535690308,-0.03378022462129593,0.5316972732543945,0.5635445713996887,-0.04272300750017166,0.51186603307724,0.5113968253135681,-0.04789505898952484,0.49826353788375854,0.4698394238948822,-0.051384471356868744,0.5490958094596863,0.6783914566040039,-0.03617138788104057,0.5237898230552673,0.6141281723976135,-0.043630730360746384,0.5097323656082153,0.5745776891708374,-0.046240270137786865,0.499244749546051,0.5388563871383667,-0.04762201011180878
ThankYou,0.652812123298645,0.8235141038894653,2.1974344122099865e-07,0.673759400844574,0.7360702753067017,0.00012572859122883528,0.6750407814979553,0.6484495401382446,-0.005247787106782198,0.658638596534729,0.5851960778236389,-0.009424139745533466,0.632616400718689,0.5723771452903748,-0.01659572124481201,0.6422733664512634,0.6463972330093384,-0.03689548000693321,0.6073427796363831,0.5721591114997864,-0.052171919494867325,0.5838896036148071,0.5299675464630127,-0.05880310758948326,0.5646634101867676,0.4960945248603821,-0.06270219385623932,0.6163705587387085,0.6841485500335693,-0.04403853043913841,0.5764933824539185,0.5966033935546875,-0.06105099618434906,0.5509819388389587,0.5406772494316101,-0.06857224553823471,0.5322800874710083,0.49583899974823,-0.07371040433645248,0.5926576852798462,0.7258658409118652,-0.04866021126508713,0.5565845966339111,0.6424709558486938,-0.06321816146373749,0.5352860689163208,0.5850034356117249,-0.07060316950082779,0.5204316973686218,0.5383490324020386,-0.07525802403688431,0.5735423564910889,0.7713953852653503,-0.05178925022482872,0.5458972454071045,0.6978994607925415,-0.06437960267066956,0.5305147171020508,0.6553764343261719,-0.06940213590860367,0.5183658599853516,0.6183194518089294,-0.07234911620616913
ThankYou,0.697971761226654,0.9511120319366455,2.0858058746853203e-07,0.7135068774223328,0.8636345863342285,-0.0022756988182663918,0.7077724933624268,0.7701985239982605,-0.010887048207223415,0.6941441893577576,0.7026055455207825,-0.01843550056219101,0.6818488240242004,0.6541309356689453,-0.02867693081498146,0.7037636637687683,0.773602306842804,-0.043045755475759506,0.6773569583892822,0.6951847076416016,-0.06455367803573608,0.6552894711494446,0.6508858799934387,-0.07621583342552185,0.6352473497390747,0.6194583773612976,-0.08298555761575699,0.678382933139801,0.8176931142807007,-0.05196921154856682,0.6425838470458984,0.7309314012527466,-0.07074957340955734,0.6169779896736145,0.6739373207092285,-0.08006010949611664,0.5966337323188782,0.6290505528450012,-0.08806092292070389,0.6507809162139893,0.8661001920700073,-0.05918151140213013,0.6139613389968872,0.7870033979415894,-0.07583886384963989,0.591922402381897,0.7305651903152466,-0.08329349011182785,0.576011061668396,0.684512734413147,-0.08902902901172638,0.6237365007400513,0.9140024185180664,-0.06510434299707413,0.5960036516189575,0.8483603596687317,-0.08050303161144257,0.5795510411262512,0.8040032982826233,-0.08625271171331406,0.5671942830085754,0.7633500695228577,-0.09021634608507156
ThankYou,0.7101445198059082,0.9554471969604492,2.558485903136898e-07,0.719741940498352,0.8692564368247986,-0.0032754684798419476,0.709024965763092,0.7789312601089478,-0.01285333838313818,0.6906006932258606,0.7150232791900635,-0.020939279347658157,0.6753278374671936,0.6698133945465088,-0.031943920999765396,0.7115260362625122,0.7847253084182739,-0.04989638924598694,0.6876674890518188,0.7081626057624817,-0.07350531965494156,0.6655287146568298,0.6643836498260498,-0.08618123829364777,0.6448228359222412,0.6313326954841614,-0.09388815611600876,0.6893491148948669,0.831445038318634,-0.058886248618364334,0.6579021215438843,0.747585117816925,-0.08063571900129318,0.6317681670188904,0.6906358599662781,-0.09157521277666092,0.610576868057251,0.6453309059143066,-0.10096004605293274,0.664044976234436,0.882331132888794,-0.06579651683568954,0.6301025748252869,0.80526202917099,-0.08528074622154236,0.606628954410553,0.7483274936676025,-0.09471497684717178,0.5897703766822815,0.7010364532470703,-0.10183481127023697,0.6377018690109253,0.9324519634246826,-0.07120370864868164,0.6108255982398987,0.8693333268165588,-0.08928366005420685,0.5930793285369873,0.8240254521369934,-0.09719721972942352,0.5799126625061035,0.7818228602409363,-0.10284736752510071
ThankYou,0.7043012380599976,0.9361270070075989,2.6009098519352847e-07,0.7153581380844116,0.8431363105773926,-0.0028601561207324266,0.7068943381309509,0.7485169172286987,-0.011483334936201572,0.6903196573257446,0.6846699118614197,-0.0198813583701849,0.6751131415367126,0.6426631808280945,-0.03090091422200203,0.6997430920600891,0.7478182911872864,-0.03844570741057396,0.673093855381012,0.6742581129074097,-0.059874553233385086,0.6502161026000977,0.630931556224823,-0.0720960944890976,0.6292016506195068,0.5971845388412476,-0.07969058305025101,0.6755101084709167,0.7902683019638062,-0.04799740016460419,0.6401278376579285,0.7066993117332458,-0.06817824393510818,0.6134992837905884,0.649509847164154,-0.0791480615735054,0.5917338132858276,0.6029938459396362,-0.08769813179969788,0.6499081254005432,0.8391098976135254,-0.05620985105633736,0.6133119463920593,0.7592982053756714,-0.07482469081878662,0.5908656716346741,0.7021528482437134,-0.08379270136356354,0.5744216442108154,0.6548779010772705,-0.08980822563171387,0.6253100633621216,0.8903002142906189,-0.06332965195178986,0.5971006751060486,0.824102520942688,-0.0802362784743309,0.5804589986801147,0.7777107357978821,-0.08724796026945114,0.5685892105102539,0.7352702617645264,-0.09171630442142487
ThankYou,0.6477556228637695,0.7857838273048401,2.230296871630344e-07,0.6651071906089783,0.7004387974739075,0.0056993658654391766,0.666376531124115,0.6209589242935181,0.0038525753188878298,0.6482494473457336,0.5636657476425171,0.0022917890455573797,0.6240646839141846,0.5522201657295227,-0.0017690050881356,0.6361220479011536,0.6139424443244934,-0.0223015695810318,0.6012408137321472,0.5405198335647583,-0.032090943306684494,0.5797601938247681,0.5002195239067078,-0.035815514624118805,0.5631383061408997,0.4691082835197449,-0.03741007670760155,0.6114460229873657,0.6452707052230835,-0.029852207750082016,0.5709618926048279,0.5582078695297241,-0.03974084556102753,0.5474423170089722,0.5066044330596924,-0.043135836720466614,0.5315662622451782,0.46780169010162354,-0.04516343027353287,0.5892957448959351,0.6805227994918823,-0.03496622294187546,0.5522000193595886,0.5985209941864014,-0.04284639284014702,0.5313723683357239,0.5451095104217529,-0.04629544913768768,0.5178595185279846,0.5029097199440002,-0.04860228672623634,0.5713470578193665,0.720104992389679,-0.03846645727753639,0.5428072214126587,0.6515951752662659,-0.04463512822985649,0.5287533402442932,0.6119672060012817,-0.04511355608701706,0.5191738605499268,0.5756497383117676,-0.04490146413445473
ThankYou,0.6453546285629272,0.7780067324638367,2.2009501776665275e-07,0.6651481986045837,0.6991857886314392,0.0007633331115357578,0.6668734550476074,0.6212314367294312,-0.0030623297207057476,0.6501379013061523,0.5666691660881042,-0.005884306970983744,0.6260647177696228,0.558159589767456,-0.011277301236987114,0.6338000893592834,0.6131914258003235,-0.0305009838193655,0.6000385284423828,0.540930449962616,-0.04371800646185875,0.5781038999557495,0.500158965587616,-0.04931091517210007,0.5602743625640869,0.4679182767868042,-0.05227326601743698,0.6095637083053589,0.6458823680877686,-0.03688237443566322,0.5709943175315857,0.5600429177284241,-0.05128796771168709,0.5471551418304443,0.5064886808395386,-0.05740430951118469,0.53003990650177,0.4650923013687134,-0.06111045926809311,0.5878500938415527,0.6825519800186157,-0.041042499244213104,0.5529932975769043,0.6004376411437988,-0.05319908633828163,0.532669186592102,0.5450996160507202,-0.05937838554382324,0.5189095735549927,0.5009063482284546,-0.06288465112447739,0.5700263977050781,0.7231718897819519,-0.043858978897333145,0.5428758859634399,0.6530219316482544,-0.05408758670091629,0.5282977223396301,0.6121470332145691,-0.05758301913738251,0.5175406336784363,0.5764722228050232,-0.0591624416410923
ThankYou,0.6218965649604797,0.722097635269165,1.9464083322873194e-07,0.6408002376556396,0.6490938067436218,0.004117155913263559,0.6445980072021484,0.5823593139648438,0.0027048492338508368,0.6294853091239929,0.5354092121124268,0.0016532882582396269,0.609207808971405,0.5298414826393127,-0.0011448466684669256,0.6079807877540588,0.5637094378471375,-0.016975579783320427,0.5736444592475891,0.4956861436367035,-0.02429710514843464,0.5533725023269653,0.460243821144104,-0.02671949565410614,0.5372051000595093,0.43445783853530884,-0.027401356026530266,0.5856849551200867,0.5917877554893494,-0.022661807015538216,0.5485557317733765,0.5097754001617432,-0.03145076334476471,0.5267212390899658,0.4633328914642334,-0.03422302007675171,0.511293351650238,0.43082666397094727,-0.03522752225399017,0.5668914318084717,0.6230052709579468,-0.026377135887742043,0.5343285799026489,0.5482277870178223,-0.03291674330830574,0.5150799751281738,0.5018519163131714,-0.03544647991657257,0.5017459988594055,0.4670363664627075,-0.036506883800029755,0.5523475408554077,0.6579291820526123,-0.028847405686974525,0.5271234512329102,0.5935864448547363,-0.03284920006990433,0.514821469783783,0.5594915747642517,-0.03195779398083687,0.5056212544441223,0.5307426452636719,-0.030519356951117516
ThankYou,0.6208213567733765,0.7208583354949951,1.9468600953587156e-07,0.639805793762207,0.6481934785842896,0.003007682505995035,0.643726110458374,0.5810419917106628,0.0011906528379768133,0.6287709474563599,0.533038318157196,-6.749890599166974e-05,0.6071959733963013,0.527814507484436,-0.002791950013488531,0.6068791747093201,0.564428448677063,-0.018135661259293556,0.574550211429596,0.49713894724845886,-0.02634378895163536,0.5542223453521729,0.4606783390045166,-0.029741482809185982,0.53755784034729,0.4332982301712036,-0.03132309392094612,0.5843415856361389,0.5923159718513489,-0.023549623787403107,0.5488057732582092,0.512185275554657,-0.03299430385231972,0.5272499918937683,0.46551546454429626,-0.03667164593935013,0.5114488005638123,0.4319988489151001,-0.03851867839694023,0.5655322670936584,0.6238577365875244,-0.02698812261223793,0.5342226028442383,0.5513428449630737,-0.033604878932237625,0.5157819986343384,0.5043320655822754,-0.036255113780498505,0.5028704404830933,0.4691358208656311,-0.03761138767004013,0.5510627627372742,0.6592410802841187,-0.02935211732983589,0.5273090600967407,0.5981692671775818,-0.0332554429769516,0.5149577260017395,0.5638922452926636,-0.032435622066259384,0.5058155059814453,0.5347611904144287,-0.031173652037978172
ThankYou,0.6215503811836243,0.7200089693069458,1.9330610712131602e-07,0.638170063495636,0.6477977633476257,0.0031385240145027637,0.6414323449134827,0.5819964408874512,0.0009687977726571262,0.6265718936920166,0.5360516905784607,-0.0008049920434132218,0.606098473072052,0.5268315076828003,-0.004006420727819204,0.6058940887451172,0.5652616620063782,-0.017617346718907356,0.5728768110275269,0.49764418601989746,-0.025738613680005074,0.5528564453125,0.4613894820213318,-0.02900783345103264,0.5366520881652832,0.4344836473464966,-0.03035805933177471,0.5835751891136169,0.5928520560264587,-0.02313201129436493,0.5478178262710571,0.5129351615905762,-0.032372474670410156,0.5267389416694641,0.4675060212612152,-0.03589528053998947,0.5118269324302673,0.4353334903717041,-0.03750523179769516,0.5650038719177246,0.6236782073974609,-0.026731450110673904,0.5339164733886719,0.5505773425102234,-0.03316764906048775,0.5156426429748535,0.5041102766990662,-0.03570447489619255,0.5029458999633789,0.46943819522857666,-0.03693182021379471,0.5508750081062317,0.6581247448921204,-0.029245048761367798,0.5270063281059265,0.5964988470077515,-0.03301715478301048,0.5148127675056458,0.5631523132324219,-0.031958021223545074,0.5057247281074524,0.5349063873291016,-0.030422205105423927
ThankYou,0.6010220646858215,0.6852998733520508,1.0237823033776294e-07,0.6174430847167969,0.6227343082427979,0.008188214153051376,0.6176000833511353,0.5702791810035706,0.011588714085519314,0.6036121249198914,0.535088062286377,0.014192423783242702,0.5871756076812744,0.5291720628738403,0.015715787187218666,0.5802381038665771,0.5430542230606079,-0.0011791427386924624,0.5516418218612671,0.49171122908592224,-0.0027831443585455418,0.5358413457870483,0.4655078053474426,-0.0028227060101926327,0.5238755941390991,0.44617655873298645,-0.0025918458122760057,0.5610960721969604,0.5631359815597534,-0.00673678470775485,0.5301049947738647,0.4997003376483917,-0.009887881577014923,0.513157308101654,0.46697327494621277,-0.010811246931552887,0.5016513466835022,0.44358640909194946,-0.010988119058310986,0.5468302965164185,0.5899478197097778,-0.010811975225806236,0.5200679898262024,0.5312502384185791,-0.012886321172118187,0.5048911571502686,0.49854493141174316,-0.014166937209665775,0.49372968077659607,0.47338223457336426,-0.014987530186772346,0.5373772978782654,0.6223072409629822,-0.01362073328346014,0.5169351696968079,0.5742735862731934,-0.014130263589322567,0.506177544593811,0.549551784992218,-0.012519387528300285,0.49747586250305176,0.5286368131637573,-0.011067372746765614
ThankYou,0.597001314163208,0.6827876567840576,1.2279913619295257e-07,0.6134211421012878,0.6239218711853027,0.005308977793902159,0.6129913330078125,0.5716623067855835,0.007337839808315039,0.5982093811035156,0.5368547439575195,0.009096120484173298,0.581096351146698,0.532448947429657,0.009757434949278831,0.5758742690086365,0.54459148645401,-0.004572827368974686,0.5477387309074402,0.49625420570373535,-0.006831022445112467,0.5317033529281616,0.4703114330768585,-0.0073676034808158875,0.5191251635551453,0.4507635533809662,-0.00751942815259099,0.5567160248756409,0.5649129152297974,-0.009043064899742603,0.5261660218238831,0.5053213834762573,-0.012311365455389023,0.5090608596801758,0.47314566373825073,-0.013225076720118523,0.4974246025085449,0.45018190145492554,-0.013487816788256168,0.5422624349594116,0.5914876461029053,-0.012225697748363018,0.5160372853279114,0.5353198051452637,-0.01448662206530571,0.5015215277671814,0.5016468167304993,-0.015920165926218033,0.49118393659591675,0.47565045952796936,-0.016881287097930908,0.5324112176895142,0.6230469942092896,-0.014438800513744354,0.5124108195304871,0.5754950046539307,-0.015385199338197708,0.5022910237312317,0.5490025877952576,-0.014226643368601799,0.49468985199928284,0.5260421633720398,-0.013100416399538517
ThankYou,0.5917538404464722,0.6868357062339783,1.1528057797249858e-07,0.6076477766036987,0.6312316060066223,0.004644911736249924,0.6085553765296936,0.580734372138977,0.00598353473469615,0.595416247844696,0.5463264584541321,0.007095906883478165,0.5788511037826538,0.5447818636894226,0.0070725539699196815,0.5707861185073853,0.5543292760848999,-0.004941842053085566,0.5446414947509766,0.5083823204040527,-0.0075756339356303215,0.5294045805931091,0.4843863844871521,-0.008564854972064495,0.517615556716919,0.4671002924442291,-0.008987868204712868,0.5524754524230957,0.5738769769668579,-0.00919124111533165,0.5237870216369629,0.5185912251472473,-0.012575139291584492,0.5071197748184204,0.48888999223709106,-0.013793404214084148,0.49571752548217773,0.468937486410141,-0.014389323070645332,0.5387077331542969,0.5996655821800232,-0.012255595065653324,0.5137572884559631,0.5462114214897156,-0.014755548909306526,0.4998835325241089,0.5149698257446289,-0.016376886516809464,0.48976218700408936,0.4918665587902069,-0.017466215416789055,0.529162585735321,0.6304331421852112,-0.01439849752932787,0.5099267959594727,0.585391104221344,-0.015784362331032753,0.4998789429664612,0.5600649118423462,-0.015042798593640327,0.4920492172241211,0.5382167100906372,-0.014172851108014584
